Streptomyces sp.,FS10000603:2:BPC29607-1927:1:1101:7730:1000,MN094082.1,100.000,150,0,0,1,150,3,152,5.20e-71,278
uncultured Cutibacterium sp.,FS10000603:2:BPC29607-1927:1:1101:8080:1000,MN383091.1,98.667,150,2,0,1,150,331,480,1.13e-67,267
Bacillus sp. NSi03,FS10000603:2:BPC29607-1927:1:1101:9380:1000,AB811358.1,99.338,151,1,0,1,151,9,159,6.79e-70,274
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:10610:1000,LR594987.1,100.000,146,0,0,1,146,1,146,8.41e-69,270
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:3880:1010,MK335904.1,99.338,151,1,0,1,151,9,159,6.79e-70,274
uncultured organism,FS10000603:2:BPC29607-1927:1:1101:9420:1010,MF439791.1,100.000,150,0,0,1,150,1,150,5.20e-71,278
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:15860:1010,MK335904.1,99.338,151,1,0,1,151,9,159,6.79e-70,274
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:5490:1020,LR594890.1,99.333,150,1,0,1,150,1,150,2.42e-69,272
Propionibacterium sp. B12,FS10000603:2:BPC29607-1927:1:1101:5760:1020,KF479576.1,98.667,150,2,0,1,150,332,481,1.13e-67,267
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:7960:1020,MF440247.1,98.000,150,3,0,1,150,1,150,5.24e-66,261
uncultured Cutibacterium sp.,FS10000603:2:BPC29607-1927:1:1101:8060:1020,MN383091.1,98.667,150,2,0,1,150,331,480,1.13e-67,267
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:15170:1020,MK646238.1,98.667,150,2,0,1,150,312,461,1.13e-67,267
Cutibacterium sp.,FS10000603:2:BPC29607-1927:1:1101:3590:1040,LC466959.1,99.333,150,1,0,1,150,330,479,2.42e-69,272
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:1080:1050,MK335904.1,97.351,151,4,0,1,151,9,159,6.83e-65,257
Staphylococcus saccharolyticus,FS10000603:2:BPC29607-1927:1:1101:2350:1050,KF017292.1,100.000,151,0,0,1,151,302,452,1.46e-71,279
Lactobacillus murinus,FS10000603:2:BPC29607-1927:1:1101:4680:1050,MN081617.1,98.675,151,2,0,1,151,307,457,3.16e-68,268
Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:6480:1050,CP003703.1,98.013,151,3,0,1,151,51139,51289,1.47e-66,263
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:10350:1050,MK608707.1,97.902,143,3,0,8,150,172,314,4.08e-62,248
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:10570:1050,MK335904.1,98.013,151,3,0,1,151,9,159,1.47e-66,263
Corynebacterium tuberculostearicum,FS10000603:2:BPC29607-1927:1:1101:3670:1060,MK465376.1,98.013,151,3,0,1,151,273,423,1.47e-66,263
Sphingomonas sp. VC40;Bradyrhizobiaceae bacterium VC46,FS10000603:2:BPC29607-1927:1:1101:4960:1060,FM995603.1,99.329,149,1,0,3,151,12,160,8.78e-69,270
