Pseudomonas sp.,FS10000603:2:BPC29607-1927:1:1101:6920:1000,MK829529.1,96.575,146,4,1,1,145,294,439,6.53e-60,241
Pseudomonas sp.,FS10000603:2:BPC29607-1927:1:1101:8170:1000,MK829529.1,98.013,151,3,0,1,151,294,444,1.47e-66,263
Pseudomonas frederiksbergensis,FS10000603:2:BPC29607-1927:1:1101:12650:1000,KF424300.1,96.689,151,5,0,1,151,303,453,3.18e-63,252
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:8260:1010,KT005239.1,97.987,149,3,0,3,151,1,149,1.90e-65,259
Micrococcus luteus,FS10000603:2:BPC29607-1927:1:1101:10620:1020,MN094012.1,100.000,150,0,0,1,150,2,151,5.20e-71,278
Pseudarthrobacter scleromae,FS10000603:2:BPC29607-1927:1:1101:11590:1020,MN094025.1,99.219,128,1,0,1,128,2,129,3.33e-57,231
Cutibacterium acnes,FS10000603:2:BPC29607-1927:1:1101:12840:1020,MK424025.1,99.333,150,1,0,1,150,332,481,2.42e-69,272
Micrococcus sp.,FS10000603:2:BPC29607-1927:1:1101:15010:1020,MH801121.1,100.000,150,0,0,1,150,298,447,5.20e-71,278
Micrococcus sp.,FS10000603:2:BPC29607-1927:1:1101:4460:1030,MH801121.1,99.333,150,1,0,1,150,298,447,2.42e-69,272
Micrococcus sp.,FS10000603:2:BPC29607-1927:1:1101:8090:1030,MH801121.1,98.667,150,2,0,1,150,298,447,1.13e-67,267
Pseudomonas frederiksbergensis,FS10000603:2:BPC29607-1927:1:1101:12670:1030,KF424300.1,96.689,151,5,0,1,151,303,453,3.18e-63,252
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:14090:1030,MN396564.1,99.333,150,1,0,1,150,147,296,2.42e-69,272
Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:6820:1040,CP003703.1,98.013,151,3,0,1,151,51139,51289,1.47e-66,263
Pseudomonas graminis,FS10000603:2:BPC29607-1927:1:1101:11890:1040,MN334238.1,98.675,151,1,1,1,150,273,423,1.13e-67,267
Pseudomonas sp.,FS10000603:2:BPC29607-1927:1:1101:13450:1040,KY681922.1,96.667,150,3,1,3,150,21,170,4.08e-62,248
Micrococcus sp.,FS10000603:2:BPC29607-1927:1:1101:4940:1050,MH801121.1,98.675,151,1,1,1,151,298,447,1.13e-67,267
Micrococcus sp.,FS10000603:2:BPC29607-1927:1:1101:15610:1050,MH801121.1,100.000,150,0,0,1,150,298,447,5.20e-71,278
Moraxella osloensis,FS10000603:2:BPC29607-1927:1:1101:14060:1060,MK465385.1,98.649,148,2,0,1,148,271,418,1.43e-66,263
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:8310:1070,CP041365.1,99.333,150,1,0,1,150,286358,286507,2.42e-69,272
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:8310:1070,CP041365.1,99.333,150,1,0,1,150,464466,464615,2.42e-69,272
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:8310:1070,CP041365.1,99.333,150,1,0,1,150,1606012,1606161,2.42e-69,272
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:8310:1070,CP041365.1,99.333,150,1,0,1,150,2778522,2778373,2.42e-69,272
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:8310:1070,CP041365.1,99.333,150,1,0,1,150,3211997,3211848,2.42e-69,272
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:8310:1070,CP041365.1,99.333,150,1,0,1,150,3368415,3368266,2.42e-69,272
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:8310:1070,CP041365.1,99.333,150,1,0,1,150,3415330,3415479,2.42e-69,272
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:1100:1080,MN396564.1,99.338,151,1,0,1,151,147,297,6.78e-70,274
Pseudoxanthomonas japonensis,FS10000603:2:BPC29607-1927:1:1101:5550:1080,MK519123.1,96.689,151,5,0,1,151,270,420,3.18e-63,252
Moraxella osloensis,FS10000603:2:BPC29607-1927:1:1101:6450:1080,MK465385.1,98.649,148,2,0,1,148,271,418,1.43e-66,263
Mycoplasma ovis,FS10000603:2:BPC29607-1927:1:1101:15220:1080,MH379799.1,98.675,151,2,0,1,151,16,166,3.16e-68,268
Candidatus Mycoplasma haemobos,FS10000603:2:BPC29607-1927:1:1101:1500:1090,EF616467.1,98.013,151,3,0,1,151,307,457,1.47e-66,263
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:7240:1090,MK335904.1,98.675,151,2,0,1,151,9,159,3.16e-68,268
Cutibacterium acnes,FS10000603:2:BPC29607-1927:1:1101:9410:1090,MK424025.1,98.000,150,3,0,1,150,332,481,5.23e-66,261
Micrococcus sp.,FS10000603:2:BPC29607-1927:1:1101:11520:1090,MH801121.1,99.333,150,1,0,1,150,298,447,2.42e-69,272
Cutibacterium acnes,FS10000603:2:BPC29607-1927:1:1101:7400:1100,MK424025.1,98.667,150,2,0,1,150,332,481,1.13e-67,267
Staphylococcus hominis,FS10000603:2:BPC29607-1927:1:1101:12920:1100,MN384456.1,99.338,151,1,0,1,151,351,501,6.78e-70,274
Micrococcus sp. 3S3,FS10000603:2:BPC29607-1927:1:1101:14250:1100,FJ355971.1,99.329,149,1,0,1,149,84,232,8.62e-69,270
Cutibacterium acnes,FS10000603:2:BPC29607-1927:1:1101:3530:1110,MK424025.1,98.000,150,3,0,1,150,332,481,5.23e-66,261
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:4740:1110,CP041365.1,99.333,150,1,0,1,150,286358,286507,2.42e-69,272
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:4740:1110,CP041365.1,99.333,150,1,0,1,150,464466,464615,2.42e-69,272
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:4740:1110,CP041365.1,99.333,150,1,0,1,150,1606012,1606161,2.42e-69,272
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:4740:1110,CP041365.1,99.333,150,1,0,1,150,2778522,2778373,2.42e-69,272
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:4740:1110,CP041365.1,99.333,150,1,0,1,150,3211997,3211848,2.42e-69,272
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:4740:1110,CP041365.1,99.333,150,1,0,1,150,3368415,3368266,2.42e-69,272
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:4740:1110,CP041365.1,99.333,150,1,0,1,150,3415330,3415479,2.42e-69,272
Micrococcus sp.,FS10000603:2:BPC29607-1927:1:1101:5290:1110,MH801121.1,100.000,150,0,0,1,150,298,447,5.20e-71,278
Micrococcus sp.,FS10000603:2:BPC29607-1927:1:1101:3390:1120,MH801121.1,96.667,150,5,0,1,150,298,447,1.13e-62,250
Micrococcus sp.,FS10000603:2:BPC29607-1927:1:1101:10680:1120,MH801121.1,99.333,150,1,0,1,150,298,447,2.42e-69,272
Staphylococcus hominis,FS10000603:2:BPC29607-1927:1:1101:7010:1130,MN384456.1,97.351,151,4,0,1,151,351,501,6.83e-65,257
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:7230:1130,MK335904.1,98.675,151,2,0,1,151,9,159,3.16e-68,268
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:4670:1140,MN396564.1,98.667,150,2,0,1,150,147,296,1.13e-67,267
