Mycoplasma ovis,FS10000603:2:BPC29607-1927:1:1101:9000:1000,MH379799.1,98.013,151,3,0,1,151,16,166,1.47e-66,263
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:5180:1020,KT005239.1,98.658,149,2,0,3,151,1,149,4.08e-67,265
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:1340:1030,CP041365.1,98.026,152,2,1,1,151,286358,286509,1.47e-66,263
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:1340:1030,CP041365.1,98.026,152,2,1,1,151,464466,464617,1.47e-66,263
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:1340:1030,CP041365.1,98.026,152,2,1,1,151,1606012,1606163,1.47e-66,263
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:1340:1030,CP041365.1,98.026,152,2,1,1,151,2778522,2778371,1.47e-66,263
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:1340:1030,CP041365.1,98.026,152,2,1,1,151,3211997,3211846,1.47e-66,263
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:1340:1030,CP041365.1,98.026,152,2,1,1,151,3368415,3368264,1.47e-66,263
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:1340:1030,CP041365.1,98.026,152,2,1,1,151,3415330,3415481,1.47e-66,263
Thermus sp. SR60-1,FS10000603:2:BPC29607-1927:1:1101:5670:1050,KF279372.1,98.667,150,2,0,1,150,325,474,1.13e-67,267
Pseudomonas sp.,FS10000603:2:BPC29607-1927:1:1101:1350:1070,MK829529.1,98.013,151,3,0,1,151,294,444,1.47e-66,263
Micrococcus sp.,FS10000603:2:BPC29607-1927:1:1101:7500:1090,MN396130.1,98.667,150,2,0,1,150,242,391,1.13e-67,267
Micrococcus luteus,FS10000603:2:BPC29607-1927:1:1101:8940:1140,MN094012.1,98.667,150,2,0,1,150,2,151,1.13e-67,267
Cutibacterium acnes,FS10000603:2:BPC29607-1927:1:1101:11120:1150,MK424025.1,99.333,150,1,0,1,150,332,481,2.42e-69,272
Micrococcus luteus,FS10000603:2:BPC29607-1927:1:1101:8930:1160,MN094012.1,98.667,150,2,0,1,150,2,151,1.13e-67,267
Micrococcus sp. HN8,FS10000603:2:BPC29607-1927:1:1101:14330:1160,KF135232.1,99.333,150,1,0,1,150,258,407,2.42e-69,272
Pseudomonas poae,FS10000603:2:BPC29607-1927:1:1101:10740:1170,MN307370.1,99.338,151,0,1,1,150,285,435,2.42e-69,272
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:9460:1190,CP041365.1,98.026,152,2,1,1,151,286358,286509,1.47e-66,263
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:9460:1190,CP041365.1,98.026,152,2,1,1,151,464466,464617,1.47e-66,263
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:9460:1190,CP041365.1,98.026,152,2,1,1,151,1606012,1606163,1.47e-66,263
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:9460:1190,CP041365.1,98.026,152,2,1,1,151,2778522,2778371,1.47e-66,263
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:9460:1190,CP041365.1,98.026,152,2,1,1,151,3211997,3211846,1.47e-66,263
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:9460:1190,CP041365.1,98.026,152,2,1,1,151,3368415,3368264,1.47e-66,263
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:9460:1190,CP041365.1,98.026,152,2,1,1,151,3415330,3415481,1.47e-66,263
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:13420:1190,MN396564.1,98.667,150,2,0,1,150,147,296,1.13e-67,267
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:13060:1230,MN396564.1,99.338,151,1,0,1,151,147,297,6.78e-70,274
Micrococcus sp. 3S3,FS10000603:2:BPC29607-1927:1:1101:1890:1240,FJ355971.1,96.689,151,4,1,1,150,84,234,1.13e-62,250
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:2580:1250,MK335904.1,99.338,151,1,0,1,151,9,159,6.78e-70,274
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:8490:1250,CP041365.1,98.000,150,3,0,1,150,286358,286507,5.23e-66,261
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:8490:1250,CP041365.1,98.000,150,3,0,1,150,464466,464615,5.23e-66,261
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:8490:1250,CP041365.1,98.000,150,3,0,1,150,1606012,1606161,5.23e-66,261
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:8490:1250,CP041365.1,98.000,150,3,0,1,150,2778522,2778373,5.23e-66,261
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:8490:1250,CP041365.1,98.000,150,3,0,1,150,3211997,3211848,5.23e-66,261
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:8490:1250,CP041365.1,98.000,150,3,0,1,150,3368415,3368266,5.23e-66,261
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:8490:1250,CP041365.1,98.000,150,3,0,1,150,3415330,3415479,5.23e-66,261
Cardiobacterium sp. oral taxon C77,FS10000603:2:BPC29607-1927:1:1101:16390:1250,GU430443.1,99.329,149,0,1,1,149,303,450,3.10e-68,268
Cardiobacterium sp. oral taxon C77,FS10000603:2:BPC29607-1927:1:1101:4020:1260,GU430443.1,98.675,151,1,1,1,151,303,452,1.13e-67,267
Pseudomonas sp.,FS10000603:2:BPC29607-1927:1:1101:4260:1260,MK829529.1,98.667,150,2,0,1,150,294,443,1.13e-67,267
Bacillus sp. NSi03,FS10000603:2:BPC29607-1927:1:1101:9060:1260,AB811358.1,99.338,151,1,0,1,151,9,159,6.78e-70,274
bacterium,FS10000603:2:BPC29607-1927:1:1101:3030:1290,MH151243.1,99.333,150,1,0,1,150,311,460,2.42e-69,272
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:13540:1290,LR134225.1,99.338,151,1,0,1,151,4878035,4877885,6.78e-70,274
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:13540:1290,LR134225.1,98.675,151,2,0,1,151,459623,459773,3.16e-68,268
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:13540:1290,LR134225.1,98.675,151,2,0,1,151,1206059,1206209,3.16e-68,268
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:13540:1290,LR134225.1,98.675,151,2,0,1,151,3905815,3905665,3.16e-68,268
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:13540:1290,LR134225.1,98.675,151,2,0,1,151,4602057,4601907,3.16e-68,268
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:13540:1290,LR134225.1,98.675,151,2,0,1,151,4643442,4643292,3.16e-68,268
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:13540:1290,LR134225.1,98.675,151,2,0,1,151,4780713,4780563,3.16e-68,268
Bacillus sp. RM117,FS10000603:2:BPC29607-1927:1:1101:4890:1300,DQ903961.1,100.000,151,0,0,1,151,1,151,1.46e-71,279
Cutibacterium acnes,FS10000603:2:BPC29607-1927:1:1101:2490:1320,MK424025.1,99.333,150,1,0,1,150,332,481,2.42e-69,272
Micrococcus sp.,FS10000603:2:BPC29607-1927:1:1101:4980:1330,MN396130.1,98.667,150,2,0,1,150,242,391,1.13e-67,267
Bacillus sp. (in: Bacteria),FS10000603:2:BPC29607-1927:1:1101:5460:1370,MN396623.1,97.987,149,3,0,1,149,291,439,1.87e-65,259
Micrococcus sp.,FS10000603:2:BPC29607-1927:1:1101:2200:1380,MH734603.1,98.675,151,2,0,1,151,1,151,3.16e-68,268
