Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:5220:1000,CP003703.1,98.013,151,3,0,1,151,51139,51289,1.47e-66,263
Kocuria rhizophila,FS10000603:2:BPC29607-1927:1:1101:7690:1000,MK341734.1,98.000,150,3,0,1,150,272,421,5.23e-66,261
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:8900:1000,CP041365.1,98.667,150,2,0,1,150,286358,286507,1.13e-67,267
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:8900:1000,CP041365.1,98.667,150,2,0,1,150,464466,464615,1.13e-67,267
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:8900:1000,CP041365.1,98.667,150,2,0,1,150,1606012,1606161,1.13e-67,267
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:8900:1000,CP041365.1,98.667,150,2,0,1,150,2778522,2778373,1.13e-67,267
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:8900:1000,CP041365.1,98.667,150,2,0,1,150,3211997,3211848,1.13e-67,267
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:8900:1000,CP041365.1,98.667,150,2,0,1,150,3368415,3368266,1.13e-67,267
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:8900:1000,CP041365.1,98.667,150,2,0,1,150,3415330,3415479,1.13e-67,267
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:3140:1010,MN396564.1,98.675,151,2,0,1,151,147,297,3.16e-68,268
Bhargavaea indica,FS10000603:2:BPC29607-1927:1:1101:6560:1010,MF321838.1,95.302,149,7,0,1,149,329,477,8.90e-59,237
Micrococcus sp.,FS10000603:2:BPC29607-1927:1:1101:12240:1010,MH801121.1,98.667,150,2,0,1,150,298,447,1.13e-67,267
Acinetobacter tandoii,FS10000603:2:BPC29607-1927:1:1101:5470:1040,CP041365.1,98.667,150,2,0,1,150,286358,286507,1.13e-67,267
