Pseudomonas sp.,FS10000603:2:BPC29607-1927:1:1101:1950:1000,MK829529.1,98.675,151,2,0,1,151,294,444,3.16e-68,268
Olsenella uli,FS10000603:2:BPC29607-1927:1:1101:2860:1000,LC480796.1,98.667,150,2,0,1,150,302,451,1.13e-67,267
Pseudarthrobacter scleromae,FS10000603:2:BPC29607-1927:1:1101:3010:1000,MN094025.1,98.438,128,2,0,1,128,2,129,1.55e-55,226
Candidatus Mycoplasma haemobos,FS10000603:2:BPC29607-1927:1:1101:10410:1000,MG948633.1,98.013,151,3,0,1,151,308,458,1.47e-66,263
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:13380:1000,CP043025.1,96.689,151,3,1,1,149,163470,163620,1.12e-62,250
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:13380:1000,CP043025.1,96.689,151,3,1,1,149,1025985,1026135,1.12e-62,250
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:13380:1000,CP043025.1,96.053,152,3,1,1,149,67002,67153,5.23e-61,244
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:13380:1000,CP043025.1,96.053,152,3,1,1,149,307729,307880,5.23e-61,244
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:13380:1000,CP043025.1,96.053,152,3,1,1,149,348742,348893,5.23e-61,244
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:13380:1000,CP043025.1,96.053,152,3,1,1,149,4279547,4279396,5.23e-61,244
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:13380:1000,CP043025.1,96.053,152,3,1,1,149,4985561,4985410,5.23e-61,244
Pseudomonas poae,FS10000603:2:BPC29607-1927:1:1101:1130:1010,MN307370.1,97.351,151,4,0,1,151,285,435,6.83e-65,257
Staphylococcus kloosii,FS10000603:2:BPC29607-1927:1:1101:2250:1010,MK465361.1,99.333,150,1,0,1,150,296,445,2.42e-69,272
Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:3560:1010,CP003703.1,98.026,152,2,1,1,151,51139,51290,1.47e-66,263
Staphylococcus sp. 17TA1,FS10000603:2:BPC29607-1927:1:1101:5680:1010,KX436095.1,97.987,149,2,1,1,148,331,479,6.66e-65,257
Carnobacterium maltaromaticum,FS10000603:2:BPC29607-1927:1:1101:5800:1010,MN179346.1,98.667,150,2,0,1,150,308,457,1.13e-67,267
Cutibacterium acnes,FS10000603:2:BPC29607-1927:1:1101:6150:1010,MK424025.1,98.000,150,3,0,1,150,332,481,5.23e-66,261
Cutibacterium acnes,FS10000603:2:BPC29607-1927:1:1101:13890:1010,MK424025.1,99.333,150,1,0,1,150,332,481,2.42e-69,272
Shigella flexneri,FS10000603:2:BPC29607-1927:1:1101:14180:1020,AM777394.1,98.675,151,1,1,1,151,322,173,1.13e-67,267
Staphylococcus kloosii,FS10000603:2:BPC29607-1927:1:1101:2020:1030,MK465361.1,99.324,148,1,0,1,148,296,443,3.07e-68,268
Micrococcus sp.,FS10000603:2:BPC29607-1927:1:1101:3570:1030,MH801121.1,99.333,150,1,0,1,150,298,447,2.42e-69,272
Mycoplasma ovis,FS10000603:2:BPC29607-1927:1:1101:7290:1030,MH379799.1,96.689,151,5,0,1,151,16,166,3.18e-63,252
Mycoplasma ovis,FS10000603:2:BPC29607-1927:1:1101:7560:1030,MH379799.1,96.689,151,5,0,1,151,16,166,3.18e-63,252
Cupriavidus sp.,FS10000603:2:BPC29607-1927:1:1101:8980:1030,MN197795.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Staphylococcus kloosii,FS10000603:2:BPC29607-1927:1:1101:7590:1040,MK465361.1,98.667,150,2,0,1,150,296,445,1.13e-67,267
bacterium,FS10000603:2:BPC29607-1927:1:1101:12020:1040,MH151303.1,98.013,151,3,0,1,151,269,419,1.47e-66,263
