uncultured Cutibacterium sp.,FS10000603:2:BPC29607-1927:1:1101:1380:1000,MN383091.1,99.333,150,1,0,1,150,331,480,2.42e-69,272
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:2780:1000,LR595494.1,98.658,149,2,0,1,149,1,149,4.02e-67,265
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:3960:1000,MK335904.1,98.013,151,3,0,1,151,9,159,1.47e-66,263
Acinetobacter ursingii,FS10000603:2:BPC29607-1927:1:1101:6130:1000,MH972166.1,98.667,150,2,0,1,150,237,386,1.13e-67,267
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:6760:1000,MK335904.1,98.013,151,3,0,1,151,9,159,1.47e-66,263
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:12210:1000,MK335904.1,99.338,151,1,0,1,151,9,159,6.79e-70,274
Bacillus subtilis,FS10000603:2:BPC29607-1927:1:1101:15140:1000,MN006175.1,98.601,143,2,0,1,143,340,482,8.24e-64,254
Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:1490:1010,CP003703.1,98.013,151,3,0,1,151,51139,51289,1.47e-66,263
Bacillus sp. (in: Bacteria),FS10000603:2:BPC29607-1927:1:1101:2380:1010,MN396623.1,99.329,149,1,0,1,149,291,439,8.63e-69,270
Duncaniella sp. H5,FS10000603:2:BPC29607-1927:1:1101:12260:1010,MK521458.1,86.111,144,20,0,1,144,352,495,2.56e-34,156
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:1560:1020,LR594987.1,98.000,150,3,0,1,150,1,150,5.24e-66,261
Bacillus sp. (in: Bacteria),FS10000603:2:BPC29607-1927:1:1101:3880:1020,MN396623.1,98.658,149,2,0,1,149,291,439,4.02e-67,265
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:4910:1020,LR594987.1,100.000,150,0,0,1,150,1,150,5.20e-71,278
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:9730:1020,MF439234.1,99.333,150,1,0,1,150,1,150,2.42e-69,272
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:10900:1020,LR594987.1,100.000,150,0,0,1,150,1,150,5.20e-71,278
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:12740:1020,MK335904.1,98.675,151,2,0,1,151,9,159,3.16e-68,268
uncultured Cutibacterium sp.,FS10000603:2:BPC29607-1927:1:1101:3740:1030,MN383091.1,98.000,150,2,1,1,149,331,480,1.87e-65,259
Staphylococcus hominis,FS10000603:2:BPC29607-1927:1:1101:9920:1030,MN384456.1,98.667,150,2,0,1,150,351,500,1.13e-67,267
uncultured Mycoplasma sp.,FS10000603:2:BPC29607-1927:1:1101:16050:1030,MK588844.1,98.675,151,2,0,1,151,11,161,3.16e-68,268
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:1170:1040,MK789910.1,99.338,151,1,0,1,151,329,479,6.79e-70,274
Pseudomonas fulva,FS10000603:2:BPC29607-1927:1:1101:3120:1040,MN327657.1,99.338,151,1,0,1,151,300,450,6.79e-70,274
uncultured Mycoplasma sp.,FS10000603:2:BPC29607-1927:1:1101:3640:1050,MK588844.1,98.013,151,3,0,1,151,11,161,1.47e-66,263
uncultured organism,FS10000603:2:BPC29607-1927:1:1101:7220:1050,MF439791.1,98.000,150,3,0,1,150,1,150,5.24e-66,261
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:12430:1050,MK789997.1,99.333,150,1,0,1,150,311,460,2.42e-69,272
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:3520:1060,MK335904.1,98.013,151,3,0,1,151,9,159,1.47e-66,263
uncultured Staphylococcus sp.,FS10000603:2:BPC29607-1927:1:1101:6320:1060,MN383135.1,99.324,148,1,0,1,148,280,427,3.08e-68,268
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:12340:1060,MK335904.1,98.013,151,3,0,1,151,9,159,1.47e-66,263
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:13730:1060,MK789997.1,99.333,150,1,0,1,150,311,460,2.42e-69,272
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:15400:1060,LC336353.1,98.667,150,2,0,1,150,3,152,1.13e-67,267
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:1610:1070,MK335904.1,98.013,151,3,0,1,151,9,159,1.47e-66,263
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:4080:1070,LR595665.1,100.000,151,0,0,1,151,1,151,1.46e-71,279
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:8100:1070,MK335904.1,98.013,151,3,0,1,151,9,159,1.47e-66,263
Janthinobacterium lividum,FS10000603:2:BPC29607-1927:1:1101:12780:1070,MN334236.1,99.324,148,1,0,1,148,270,417,3.08e-68,268
Bacillus sp. (in: Bacteria),FS10000603:2:BPC29607-1927:1:1101:4050:1080,MN396623.1,98.658,149,2,0,1,149,291,439,4.02e-67,265
Phenylobacterium composti,FS10000603:2:BPC29607-1927:1:1101:6330:1080,MK425660.1,98.013,151,3,0,1,151,264,414,1.47e-66,263
Corynebacterium sp.,FS10000603:2:BPC29607-1927:1:1101:7200:1080,KY623261.1,99.338,151,1,0,1,151,283,433,6.79e-70,274
Streptococcus thermophilus,FS10000603:2:BPC29607-1927:1:1101:2640:1090,MN368258.1,100.000,149,0,0,1,149,340,488,1.85e-70,276
uncultured Mycoplasma sp.,FS10000603:2:BPC29607-1927:1:1101:3200:1090,MK588844.1,98.013,151,3,0,1,151,11,161,1.47e-66,263
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:3700:1090,LR595680.1,99.329,149,1,0,1,149,1,149,8.63e-69,270
uncultured Sphingomonas sp.,FS10000603:2:BPC29607-1927:1:1101:5400:1090,MN383144.1,99.342,152,0,1,1,151,93,244,6.79e-70,274
uncultured Sphingomonas sp.,FS10000603:2:BPC29607-1927:1:1101:5480:1090,MN383144.1,99.338,151,0,1,1,150,93,243,2.42e-69,272
uncultured Mycoplasma sp.,FS10000603:2:BPC29607-1927:1:1101:8370:1090,MK588844.1,96.711,152,4,1,1,151,11,162,3.18e-63,252
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:2410:1100,MK789997.1,99.333,150,1,0,1,150,311,460,2.42e-69,272
Fusobacterium sp. oral taxon 203,FS10000603:2:BPC29607-1927:1:1101:3060:1100,CP016200.1,97.333,150,4,0,1,150,422904,422755,2.44e-64,255
Fusobacterium sp. oral taxon 203,FS10000603:2:BPC29607-1927:1:1101:3060:1100,CP016200.1,97.333,150,4,0,1,150,428388,428239,2.44e-64,255
Fusobacterium sp. oral taxon 203,FS10000603:2:BPC29607-1927:1:1101:3060:1100,CP016200.1,97.333,150,4,0,1,150,708096,707947,2.44e-64,255
Fusobacterium sp. oral taxon 203,FS10000603:2:BPC29607-1927:1:1101:3060:1100,CP016200.1,97.333,150,4,0,1,150,816839,816690,2.44e-64,255
Fusobacterium sp. oral taxon 203,FS10000603:2:BPC29607-1927:1:1101:3060:1100,CP016200.1,97.333,150,4,0,1,150,2033302,2033153,2.44e-64,255
Fusobacterium sp. oral taxon 203,FS10000603:2:BPC29607-1927:1:1101:3060:1100,CP016200.1,97.333,150,4,0,1,150,2038786,2038637,2.44e-64,255
Fusobacterium sp. oral taxon 203,FS10000603:2:BPC29607-1927:1:1101:3060:1100,CP016200.1,96.341,82,3,0,1,82,2039374,2039293,3.31e-28,135
Streptococcus equinus,FS10000603:2:BPC29607-1927:1:1101:5690:1100,MN394832.1,96.644,149,5,0,1,149,313,461,4.04e-62,248
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:11610:1100,MK335904.1,98.675,151,2,0,1,151,9,159,3.16e-68,268
Staphylococcus sp.,FS10000603:2:BPC29607-1927:1:1101:11630:1100,MK465362.1,98.000,150,3,0,1,150,295,444,5.24e-66,261
Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:12500:1100,CP003703.1,98.013,151,3,0,1,151,51139,51289,1.47e-66,263
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:16040:1100,MK335904.1,98.013,151,3,0,1,151,9,159,1.47e-66,263
Bacillus sp. (in: Bacteria),FS10000603:2:BPC29607-1927:1:1101:3130:1110,MN396623.1,99.329,149,1,0,1,149,291,439,8.63e-69,270
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:13010:1110,MG948624.1,96.053,152,5,1,1,151,279,430,1.48e-61,246
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:14940:1110,LR595680.1,98.658,149,2,0,1,149,1,149,4.02e-67,265
Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:1160:1120,CP003703.1,97.351,151,4,0,1,151,51139,51289,6.83e-65,257
Staphylococcus hominis,FS10000603:2:BPC29607-1927:1:1101:1310:1120,MN384456.1,98.000,150,3,0,1,150,351,500,5.24e-66,261
uncultured Cutibacterium sp.,FS10000603:2:BPC29607-1927:1:1101:3690:1120,MN383091.1,98.000,150,2,1,1,149,331,480,1.87e-65,259
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:5820:1120,LR595600.1,100.000,150,0,0,1,150,1,150,5.20e-71,278
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:10960:1120,LK985341.1,99.333,150,1,0,1,150,278,427,2.42e-69,272
Mycoplasma wenyonii str. Massachusetts,FS10000603:2:BPC29607-1927:1:1101:12500:1120,CP003703.1,98.000,150,3,0,1,150,51139,51288,5.24e-66,261
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:5540:1130,LR594987.1,99.333,150,1,0,1,150,1,150,2.42e-69,272
Streptococcus thermophilus,FS10000603:2:BPC29607-1927:1:1101:6260:1130,MN368258.1,99.329,149,1,0,1,149,340,488,8.63e-69,270
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:7800:1130,MK789925.1,97.351,151,3,1,1,150,327,477,2.44e-64,255
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:8930:1130,LR594951.1,98.675,151,2,0,1,151,1,151,3.16e-68,268
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:14210:1130,MK335904.1,98.013,151,3,0,1,151,9,159,1.47e-66,263
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:14220:1130,MK335904.1,98.013,151,3,0,1,151,9,159,1.47e-66,263
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:15030:1130,LR595494.1,99.329,149,1,0,1,149,1,149,8.63e-69,270
uncultured Cutibacterium sp.,FS10000603:2:BPC29607-1927:1:1101:2630:1140,MN383091.1,99.333,150,1,0,1,150,331,480,2.42e-69,272
Mycoplasma wenyonii,FS10000603:2:BPC29607-1927:1:1101:3690:1140,MK335904.1,98.013,151,3,0,1,151,9,159,1.47e-66,263
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:9330:1140,LR595600.1,99.333,150,1,0,1,150,1,150,2.42e-69,272
